Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/213,52,27,6,6.335210865446383,3.6363210001582047,13.273020000269753,72.4423076923077,0.08656873663782437,0.044949151715793424,6,6,8,8,9,11,12,13,13,13,13
GET,/get_data/214,45,21,5,6.167975533308992,2.7710109998224652,20.58421099991392,74.8,0.07491525285965571,0.034960451334505996,5,6,7,7,10,14,21,21,21,21,21
GET,/get_data/215,42,14,5,6.2372017856822435,2.658884999618749,33.64294999983031,82.0,0.06992090266901199,0.023306967556337328,5,6,7,7,9,10,34,34,34,34,34
GET,/get_data/216,39,15,5,6.237728230830842,3.5800120003841585,19.434981999893353,79.23076923076923,0.06492655247836827,0.024971750953218567,5,6,7,7,9,19,19,19,19,19,19
GET,/get_data/217,61,27,5,5.699587540936486,3.1223149999277666,13.175660999877437,75.54098360655738,0.10155178720975551,0.044949151715793424,5,6,6,7,9,11,13,13,13,13,13
GET,/get_data/218,45,24,6,7.586239244523717,3.5267729999759467,58.78172099983203,71.2,0.07491525285965571,0.03995480152514971,6,7,8,9,11,12,59,59,59,59,59
GET,/get_data/219,57,30,6,8.57153089472169,3.041654999833554,69.88596500013955,71.10526315789474,0.09489265362223055,0.049943501906437135,6,6,7,8,11,40,52,70,70,70,70
GET,/get_data/22,94,0,5,6.3218923616872456,3.1998559998100973,42.61916099949303,100.0,0.15648963930683635,0.0,5,6,7,7,9,15,23,43,43,43,43
GET,/get_data/220,39,21,6,6.540141487197943,2.606827000818157,12.476412999603781,70.92307692307692,0.06492655247836827,0.034960451334505996,6,7,8,8,11,11,12,12,12,12,12
GET,/get_data/221,33,21,6,6.369246545504708,3.945419000046968,11.437717000262637,65.63636363636364,0.05493785209708085,0.034960451334505996,6,7,8,8,8,9,11,11,11,11,11
GET,/get_data/222,44,25,5,7.1862029771471665,2.9654429999936838,38.855693000186875,68.88636363636364,0.07325046946277447,0.041619584922030946,6,6,7,8,10,21,39,39,39,39,39
GET,/get_data/223,42,26,5,6.608649785686707,3.3376000001226203,32.15445300020292,66.57142857142857,0.06992090266901199,0.043284368318912185,5,6,7,8,8,11,32,32,32,32,32
GET,/get_data/224,51,17,5,6.5340064118340795,3.0103760000201873,25.59042600023531,80.66666666666667,0.08490395324094313,0.028301317746981042,5,6,7,8,10,14,20,26,26,26,26
GET,/get_data/225,35,19,6,7.321339828506877,3.03598000027705,34.994233999896096,70.22857142857143,0.058267418890843324,0.03163088454074352,6,7,8,9,12,17,35,35,35,35,35
GET,/get_data/226,46,24,5,5.762587195664784,2.942128000086086,12.616711000191572,71.82608695652173,0.07658003625653693,0.03995480152514971,6,6,6,7,8,9,13,13,13,13,13
GET,/get_data/227,41,27,6,7.618126975635611,2.6956159999826923,25.925218000338646,64.78048780487805,0.06825611927213075,0.044949151715793424,6,7,8,9,14,16,26,26,26,26,26
GET,/get_data/228,46,25,6,7.240413912995791,2.5114850000136357,32.976749000226846,69.73913043478261,0.07658003625653693,0.041619584922030946,6,7,7,8,11,14,33,33,33,33,33
GET,/get_data/229,40,21,6,7.8468994999752795,3.175551999902382,32.87092699974892,72.125,0.06659133587524951,0.034960451334505996,6,7,8,10,17,24,33,33,33,33,33
