Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/200,114,32,6,6.6754497193159565,3.173030999732873,37.90953699990496,85.56140350877193,0.13129316906577318,0.036854222895655625,6,6,7,7,9,12,22,24,38,38,38
GET,/get_data/201,109,27,6,6.964745889899442,3.245593999963603,30.375979999917035,86.62385321100918,0.12553469673832698,0.031095750568209436,6,7,8,8,11,15,21,27,30,30,30
GET,/get_data/202,100,18,5,6.62409505001051,2.97639500013247,36.90641699995467,90.28,0.11516944654892383,0.02073050037880629,6,6,7,7,10,14,32,37,37,37,37
GET,/get_data/203,100,28,6,6.817291760021362,2.893265000238898,53.997516999970685,85.6,0.11516944654892383,0.032247445033698675,6,6,7,7,9,12,39,54,54,54,54
GET,/get_data/204,112,11,5,6.4931074642597,3.0467120004686876,43.79339500064816,94.69642857142857,0.1289897801347947,0.012668639120381622,5,6,7,7,9,12,23,26,44,44,44
GET,/get_data/205,80,12,5,6.357185187471259,2.2462180004367838,26.018721000582445,92.75,0.09213555723913906,0.01382033358587086,5,6,7,8,9,13,20,26,26,26,26
GET,/get_data/206,83,17,6,6.07823004825095,3.012440000020433,16.63540799927432,89.73493975903614,0.09559064063560678,0.01957880591331705,6,6,6,7,9,10,14,17,17,17,17
GET,/get_data/207,85,17,6,5.928863047029154,3.1310229996961425,12.444051999409567,90.0,0.09789402956658526,0.01957880591331705,6,6,7,7,9,9,10,12,12,12,12
GET,/get_data/208,123,22,5,6.979681585366555,2.7936300002693315,53.46347600061563,89.52032520325203,0.1416584192551763,0.025337278240763244,5,7,7,8,10,14,24,36,53,53,53
GET,/get_data/209,94,20,5,7.889340712782986,2.850287000001117,79.97978000003059,89.29787234042553,0.1082592797559884,0.023033889309784766,6,7,8,8,9,12,60,80,80,80,80
GET,/get_data/21,132,0,5,7.567898439392041,3.1300099999498343,88.3433459994194,99.0,0.15202366944457946,0.0,5,6,7,7,11,17,33,48,88,88,88
GET,/get_data/210,91,17,6,6.210149923110573,2.7077710001321975,18.81439000044338,89.91208791208791,0.1048041963595207,0.01957880591331705,6,6,7,8,10,12,12,19,19,19,19
GET,/get_data/211,96,22,5,6.184711895841133,2.7811959998871316,47.734115999901405,87.625,0.11056266868696688,0.025337278240763244,5,6,7,7,8,10,16,48,48,48,48
GET,/get_data/212,95,17,5,7.731353705271192,2.741047999734292,73.14333100021031,90.33684210526316,0.10941097422147764,0.01957880591331705,5,6,7,7,9,25,46,73,73,73,73
GET,/get_data/213,86,16,6,6.574766616315469,3.0598410003221943,46.91953899964574,90.76744186046511,0.0990457240320745,0.018427111447827813,6,6,7,7,8,10,25,47,47,47,47
GET,/get_data/214,85,15,5,6.285607882407074,2.915033000135736,19.57477099949756,91.29411764705883,0.09789402956658526,0.017275416982338573,5,6,7,8,10,14,15,20,20,20,20
GET,/get_data/215,87,27,6,6.084630735622549,3.213340000002063,18.31644999992932,83.24137931034483,0.10019741849756374,0.031095750568209436,6,6,7,7,9,10,12,18,18,18,18
GET,/get_data/216,87,17,6,8.006623160995908,3.0318979997900897,61.77246900006139,89.44827586206897,0.10019741849756374,0.01957880591331705,6,6,8,8,13,17,43,62,62,62,62
GET,/get_data/217,96,38,6,7.625304062457872,3.0239749994507292,55.83431599961841,78.02083333333333,0.11056266868696688,0.04376438968859106,6,7,7,8,9,14,55,56,56,56,56
GET,/get_data/218,111,31,6,6.663182360334923,3.2802519999677315,28.639529999963997,85.63963963963964,0.12783808566930546,0.035702528430166386,6,7,7,8,10,12,24,27,29,29,29
GET,/get_data/219,92,23,5,6.037450804352256,2.5117679997492814,33.522948999689106,86.5,0.10595589082500993,0.026488972706252483,5,6,7,7,9,10,13,34,34,34,34
GET,/get_data/22,150,0,5,6.472930473361582,2.870543999961228,32.34749399962311,99.0,0.17275416982338576,0.0,5,6,7,7,9,11,25,26,32,32,32
GET,/get_data/220,97,20,6,6.9125684433237975,2.9115209999872604,23.681299000145373,89.65979381443299,0.11171436315245611,0.023033889309784766,6,7,7,8,11,19,23,24,24,24,24
GET,/get_data/221,76,23,6,6.439212460571453,2.9430140002659755,18.85581899932731,83.65789473684211,0.08752877937718212,0.026488972706252483,6,7,8,8,9,10,13,19,19,19,19
GET,/get_data/222,88,17,5,6.445293363671309,2.8294890003053297,23.633926999536925,90.375,0.10134911296305298,0.01957880591331705,5,6,7,7,10,13,20,24,24,24,24
GET,/get_data/223,72,16,6,7.252291749984528,3.0931310002415557,35.30014499938261,88.0,0.08292200151522516,0.018427111447827813,6,7,8,10,12,14,21,35,35,35,35
GET,/get_data/224,96,29,5,7.047825083347448,2.923989999544574,63.08258400076738,84.38541666666667,0.11056266868696688,0.033399139499187915,5,6,7,7,9,17,33,63,63,63,63
GET,/get_data/225,102,31,5,6.443436411745115,2.999928999997792,43.75023899956432,84.2843137254902,0.11747283547990231,0.035702528430166386,5,6,7,7,9,11,18,22,44,44,44
GET,/get_data/226,86,24,5,6.802494430271614,2.666558999408153,40.25550300048053,85.65116279069767,0.0990457240320745,0.02764066717174172,5,6,6,7,9,13,35,40,40,40,40
GET,/get_data/227,94,26,5,6.165174978706729,3.282009000031394,23.947298000166484,85.7872340425532,0.1082592797559884,0.029944056102720197,5,6,6,7,9,12,19,24,24,24,24
GET,/get_data/228,94,22,6,6.024860872327174,2.398629000708752,34.22811000018555,88.12765957446808,0.1082592797559884,0.025337278240763244,6,6,7,7,8,9,13,34,34,34,34
GET,/get_data/229,108,33,5,7.148598796321595,2.6678829999582376,73.3077470003991,84.19444444444444,0.12438300227283774,0.038005917361144864,6,6,7,8,9,12,32,41,73,73,73
GET,/get_data/23,147,0,5,5.7179721836731,3.0448450002040772,23.503350000282808,98.0,0.16929908642691804,0.0,5,6,6,7,8,9,15,17,24,24,24
GET,/get_data/230,94,28,6,6.566976265992011,2.8655289997914224,35.825871999804804,84.61702127659575,0.1082592797559884,0.032247445033698675,6,7,8,8,9,10,27,36,36,36,36
GET,/get_data/231,92,32,5,6.6423737174298605,3.170031999616185,49.35232099978748,81.8695652173913,0.10595589082500993,0.036854222895655625,5,6,7,8,9,12,30,49,49,49,49
GET,/get_data/232,90,25,5,7.128170500042567,2.8854419997514924,34.57081800024753,85.0,0.10365250189403145,0.028792361637230958,5,6,7,8,13,20,31,35,35,35,35
GET,/get_data/233,74,21,6,7.695216094552469,3.1538309995085,48.41771100018377,83.95945945945945,0.08522539044620364,0.024185583775274005,6,7,8,8,10,23,27,48,48,48,48
GET,/get_data/234,88,23,6,6.281716193205449,3.6001960006615263,22.938036000596185,85.14772727272727,0.10134911296305298,0.026488972706252483,6,6,7,7,10,11,13,23,23,23,23
GET,/get_data/235,93,26,6,7.083661838732364,2.837460000137071,32.99920300014492,84.18279569892474,0.10710758529049917,0.029944056102720197,6,6,7,8,12,18,30,33,33,33,33
GET,/get_data/236,92,28,5,6.02932000001898,3.3747420002328,16.52571500017075,83.56521739130434,0.10595589082500993,0.032247445033698675,5,6,7,7,9,11,14,17,17,17,17
